signal_date,1위,2위,3위,selected_count,plus_touch_count,green_count,yellow_count,orange_count,red_count,gray_count,red_fast_count,confirmed_count,profit_before_minus2_count,success_broad_count,avg_d1_return_at_cutoff,avg_ret_d1_close,avg_d1_high_until_cutoff,avg_d1_low_until_cutoff,pending_count,plus_touch_rate_pct,profit_before_minus2_rate_pct,success_broad_rate_pct,traffic_preference_bucket
2026-05-28,⚪ 제주반도체(080220),⚪ 대한광통신(010170),⚪ SK네트웍스(001740),3,0,0,0,0,0,3,0,0,0,0,,,,,3,0.0,0.0,0.0,E_NO_1P3_REACH_AVOID
2026-05-27,🟠 제주반도체(080220),🟠 대한광통신(010170),🟠 미래에셋벤처투자(100790),3,2,0,0,3,0,0,0,3,0,3,-7.404954778475466,,2.3053871318568766,-11.181254708161466,0,66.66666666666666,0.0,100.0,C_REACHED_BUT_VOLATILE
2026-05-26,🟡 제주반도체(080220),🟡 미래에셋벤처투자(100790),🟠 현대무벡스(319400),3,3,0,2,1,0,0,0,3,2,3,-6.406529285745414,,2.9477245531513545,-8.56298828222702,0,100.0,66.66666666666666,100.0,B_PROFIT_FIRST_PREFERRED
2026-05-22,🟡 대한전선(001440),🟡 제주반도체(080220),🟢 미래에셋벤처투자(100790),3,3,1,2,0,0,0,0,3,3,3,1.287344452238063,,8.917010885095992,-2.88117320032214,0,100.0,100.0,100.0,B_PROFIT_FIRST_PREFERRED
2026-05-21,🟢 미래에셋증권(006800),🟡 대한전선(001440),🟢 삼성E&A(028050),3,3,2,1,0,0,0,0,3,3,3,0.527346582343402,,4.063138462704652,-0.5504482381925913,0,100.0,100.0,100.0,A_CLEAN_PREFERRED
2026-05-20,🟢 미래에셋증권(006800),🟢 대한전선(001440),🟢 삼성E&A(028050),3,3,3,0,0,0,0,0,3,3,3,8.483336527370641,,9.672026655817575,3.817040801988673,0,100.0,100.0,100.0,A_CLEAN_PREFERRED
2026-05-19,⚪ 미래에셋증권(006800),⚪ 대한전선(001440),⚪ 삼성E&A(028050),3,0,0,0,0,0,3,0,3,0,0,,,,,0,0.0,0.0,0.0,E_NO_1P3_REACH_AVOID
2026-05-18,🟠 대한광통신(010170),🔴 미래에셋증권(006800),🔴 대한전선(001440),3,1,0,0,1,2,0,2,3,0,1,-6.408900855502161,-7.083595724562475,1.2892546690046987,-8.288292080881,0,33.33333333333333,0.0,33.33333333333333,D_ONE_REACH_CAUTION
2026-05-15,🟠 대한광통신(010170),🟢 미래에셋증권(006800),🟠 대한전선(001440),3,2,1,0,2,0,0,0,3,1,3,2.3904244994327937,2.2810410568824673,6.606398860967921,-5.9929527511670715,0,66.66666666666666,33.33333333333333,100.0,C_REACHED_BUT_VOLATILE
2026-05-14,🟡 대한광통신(010170),🟡 미래에셋증권(006800),🔴 대한전선(001440),3,2,0,2,0,1,0,1,3,2,2,-8.62842168675944,-5.968703791535309,2.99237363357275,-8.679157353933464,0,66.66666666666666,66.66666666666666,66.66666666666666,C_REACHED_BUT_VOLATILE
2026-05-13,🟡 대한광통신(010170),🟢 대한전선(001440),🟡 한온시스템(018880),3,3,1,2,0,0,0,0,3,3,3,-1.0493411437228077,-0.5217864980294825,5.4443336107666385,-5.2581366748943426,0,100.0,100.0,100.0,B_PROFIT_FIRST_PREFERRED
2026-05-12,🔴 대한광통신(010170),🟠 대한전선(001440),🟠 한온시스템(018880),3,2,0,0,2,1,0,1,3,0,2,-5.51743572430932,-5.755396975968722,0.009894210952225238,-7.6689777975512285,0,66.66666666666666,0.0,66.66666666666666,C_REACHED_BUT_VOLATILE
2026-05-11,⚪ 미래에셋증권(006800),🟡 대한광통신(010170),🟠 대한전선(001440),3,1,0,1,1,0,1,0,3,1,2,-0.531067034639293,-1.8628986872170186,7.941115782414688,-12.42662041216373,0,33.33333333333333,33.33333333333333,66.66666666666666,D_ONE_REACH_CAUTION
2026-05-08,🟡 대한전선(001440),🟢 대한광통신(010170),🟢 미래에셋증권(006800),3,3,2,1,0,0,0,0,3,3,3,6.8691631191631215,7.4550495660909695,13.454786807986308,-0.6388725648449648,0,100.0,100.0,100.0,A_CLEAN_PREFERRED
2026-05-07,🟡 대한전선(001440),🟠 미래에셋증권(006800),🟠 제주반도체(080220),3,2,0,1,2,0,0,0,3,1,3,4.049641215323333,3.8683912308450363,7.189867262412766,-3.4403238363776754,0,66.66666666666666,33.33333333333333,100.0,C_REACHED_BUT_VOLATILE
2026-05-06,🟢 대우건설(047040),🟢 대한광통신(010170),🟠 대한전선(001440),3,2,2,0,1,0,0,0,3,2,3,4.241501511703331,5.096745617175047,12.453255727583802,-2.4045199694472754,0,66.66666666666666,66.66666666666666,100.0,A_CLEAN_PREFERRED
2026-05-04,🟠 대우건설(047040),🟢 대한전선(001440),🟢 대원전선(006340),3,3,2,0,1,0,0,0,3,2,3,6.621363930553436,6.414788744163051,14.977740564045726,-3.031248804766077,0,100.0,66.66666666666666,100.0,A_CLEAN_PREFERRED
2026-04-30,🔴 대우건설(047040),🟢 대한전선(001440),🟢 대원전선(006340),3,2,2,0,0,1,0,1,3,2,2,2.8491905078615765,3.2104710201031152,10.29916655423227,-3.0441679021148027,0,66.66666666666666,66.66666666666666,66.66666666666666,C_REACHED_BUT_VOLATILE
2026-04-29,🔴 대우건설(047040),🟢 대한광통신(010170),🟠 대한전선(001440),3,2,1,0,1,1,0,1,3,1,2,1.9309635917360124,1.124064463919065,6.847309557339254,-3.917428863659689,0,66.66666666666666,33.33333333333333,66.66666666666666,C_REACHED_BUT_VOLATILE
2026-04-28,🟠 대한광통신(010170),🟢 대한전선(001440),🟠 제주반도체(080220),3,2,1,0,2,0,0,0,3,1,3,3.54088752087226,2.8828086131673794,6.449013383851162,-3.4566937541923117,0,66.66666666666666,33.33333333333333,100.0,C_REACHED_BUT_VOLATILE
2026-04-27,🟠 고영(098460),🟡 대우건설(047040),🔴 제주반도체(080220),3,1,0,1,1,1,0,1,3,1,2,-0.4250414235285677,-0.7783446464484808,7.538424779434306,-6.448078128071141,0,33.33333333333333,33.33333333333333,66.66666666666666,D_ONE_REACH_CAUTION
2026-04-24,🟡 대우건설(047040),🟢 대원전선(006340),🔴 삼성중공업(010140),3,2,1,1,0,1,0,1,3,2,2,3.497915787238274,4.067916978718308,8.12041296730556,-1.1898488637394882,0,66.66666666666666,66.66666666666666,66.66666666666666,C_REACHED_BUT_VOLATILE
2026-04-23,🟡 대우건설(047040),🟠 우리기술(032820),🟡 광전자(017900),3,2,0,2,1,0,0,0,3,2,3,-1.4576226477883036,-1.7985024788149007,4.093075433713859,-3.6215403015718426,0,66.66666666666666,66.66666666666666,100.0,B_PROFIT_FIRST_PREFERRED
2026-04-22,🟢 대우건설(047040),🟠 미래에셋벤처투자(100790),🟢 우리기술(032820),3,3,2,0,1,0,0,0,3,2,3,4.340579174570847,3.515889114266391,11.243782728783266,-1.6106051522940608,0,100.0,66.66666666666666,100.0,A_CLEAN_PREFERRED
2026-04-21,🟢 미래에셋벤처투자(100790),🔴 우리기술(032820),🟠 광전자(017900),3,2,1,0,1,1,0,1,3,1,2,4.870210337991735,4.7013644139521285,12.146880039578122,-3.806260893379624,0,66.66666666666666,33.33333333333333,66.66666666666666,C_REACHED_BUT_VOLATILE
2026-04-20,🟡 미래에셋벤처투자(100790),🟡 우리기술(032820),🟡 광전자(017900),3,3,0,3,0,0,0,0,3,3,3,-0.6051633468047933,-0.4503127430758426,5.549336343691398,-5.907241785731213,0,100.0,100.0,100.0,B_PROFIT_FIRST_PREFERRED
2026-04-17,🟠 대우건설(047040),🟡 대한광통신(010170),🟢 우리기술(032820),3,2,1,1,1,0,0,0,3,2,3,-2.9096237563013716,-1.915776312938755,3.4262033644544645,-4.613650396848797,0,66.66666666666666,66.66666666666666,100.0,B_PROFIT_FIRST_PREFERRED
2026-04-16,🟠 대우건설(047040),🟠 대한전선(001440),🟡 대한광통신(010170),3,2,0,1,2,0,0,0,3,1,3,-0.8666955739162209,-1.7148652463007972,5.092935773471985,-5.397623397962008,0,66.66666666666666,33.33333333333333,100.0,C_REACHED_BUT_VOLATILE
2026-04-15,🟡 대우건설(047040),🟠 대한광통신(010170),🟢 우리기술(032820),3,2,1,1,1,0,0,0,3,2,3,-5.057676085714206,-5.62791808161932,6.280465303002799,-10.070329023325408,0,66.66666666666666,66.66666666666666,100.0,B_PROFIT_FIRST_PREFERRED
2026-04-14,🟢 대우건설(047040),🟡 대한광통신(010170),🟢 우리기술(032820),3,3,2,1,0,0,0,0,3,3,3,7.690903762708028,7.94590801068158,13.124096988921488,-0.711506012191602,0,100.0,100.0,100.0,A_CLEAN_PREFERRED
2026-04-13,🟡 대한광통신(010170),🟡 대우건설(047040),🟡 우리기술(032820),3,3,0,3,0,0,0,0,3,3,3,0.12264347380493608,0.38451243100868043,6.4215102426826185,-4.765898143134028,0,100.0,100.0,100.0,B_PROFIT_FIRST_PREFERRED
2026-04-10,🟠 대우건설(047040),🟢 대한광통신(010170),🟠 우리기술(032820),3,3,1,0,2,0,0,0,3,1,3,1.6210635712882502,2.056696186729305,7.4123560086454034,-4.128229911660855,0,100.0,33.33333333333333,100.0,C_REACHED_BUT_VOLATILE
2026-04-09,🟢 대우건설(047040),🟢 대한광통신(010170),🟡 우리기술(032820),3,3,2,1,0,0,0,0,3,3,3,9.710618160761515,8.321866445472692,14.812459141863414,-0.8934518810275405,0,100.0,100.0,100.0,A_CLEAN_PREFERRED
2026-04-08,🟠 대한광통신(010170),🟢 SK이터닉스(475150),🟠 미래에셋벤처투자(100790),3,2,1,0,2,0,0,0,3,1,3,-0.6729801116163281,-0.5812080810899678,3.515775780808017,-2.431208682171319,0,66.66666666666666,33.33333333333333,100.0,C_REACHED_BUT_VOLATILE
2026-04-07,🔴 흥아해운(003280),🟢 대한광통신(010170),🟠 SK이터닉스(475150),3,1,1,0,1,1,0,1,3,1,2,-3.167476977933969,-2.3619868087419924,3.016307514254509,-9.836338002498083,0,33.33333333333333,33.33333333333333,66.66666666666666,D_ONE_REACH_CAUTION
2026-04-06,🟠 흥아해운(003280),🟡 대한광통신(010170),🟠 SK이터닉스(475150),3,2,0,1,2,0,0,0,3,1,3,-3.530855887244629,-3.860954134546324,4.020870809894039,-7.528816649511357,0,66.66666666666666,33.33333333333333,100.0,C_REACHED_BUT_VOLATILE
2026-04-03,🟢 대우건설(047040),🟡 흥아해운(003280),🟡 대한광통신(010170),3,3,1,2,0,0,0,0,3,3,3,-0.26212739934110907,0.11337012957122965,8.66307158873886,-3.4222791027993154,0,100.0,100.0,100.0,B_PROFIT_FIRST_PREFERRED
2026-04-02,🟢 대우건설(047040),🔴 흥아해운(003280),🟢 미래에셋벤처투자(100790),3,2,2,0,0,1,0,1,3,2,2,-0.07444364189115345,-1.0274154495631886,7.902109397251908,-3.889307339487184,0,66.66666666666666,66.66666666666666,66.66666666666666,C_REACHED_BUT_VOLATILE
2026-04-01,🟠 흥아해운(003280),🟠 쏠리드(050890),🟡 미래에셋벤처투자(100790),3,3,0,1,2,0,0,0,3,1,3,6.523868371875596,4.419332000731572,15.53074182126563,-5.074705255338992,0,100.0,33.33333333333333,100.0,C_REACHED_BUT_VOLATILE
2026-03-31,🟢 쏠리드(050890),🟢 미래에셋벤처투자(100790),🟡 한화솔루션(009830),3,3,2,1,0,0,0,0,3,3,3,7.071752573483145,6.95797355003327,11.80544442926527,0.636627754103151,0,100.0,100.0,100.0,A_CLEAN_PREFERRED
2026-03-30,🟡 대우건설(047040),🟡 쏠리드(050890),🟠 미래에셋벤처투자(100790),3,2,0,2,1,0,0,0,3,2,3,-8.101663241631835,-8.997091849697489,1.9423782918244352,-9.591052847776242,0,66.66666666666666,66.66666666666666,100.0,B_PROFIT_FIRST_PREFERRED
2026-03-27,🔴 쏠리드(050890),🟠 한화솔루션(009830),🟢 흥아해운(003280),3,2,1,0,1,1,0,1,3,1,2,0.8613976267516884,0.5745870601093328,6.56655069708355,-4.189174478933773,0,66.66666666666666,33.33333333333333,66.66666666666666,C_REACHED_BUT_VOLATILE
2026-03-26,🟠 삼표시멘트(038500),🟠 쏠리드(050890),🔴 한화솔루션(009830),3,2,0,0,2,1,0,1,3,0,2,-3.2581143214993578,-2.478155648133192,2.4634904820820536,-6.281871684901367,0,66.66666666666666,0.0,66.66666666666666,C_REACHED_BUT_VOLATILE
2026-03-25,🟡 대우건설(047040),🟡 삼표시멘트(038500),🟡 미래에셋증권(006800),3,3,0,3,0,0,0,0,3,3,3,-2.0105312634717856,-1.9579875514437959,2.606104106760491,-4.002101414913721,0,100.0,100.0,100.0,B_PROFIT_FIRST_PREFERRED
2026-03-24,🟡 우리기술(032820),🟢 대우건설(047040),🟡 SK증권(001510),3,3,1,2,0,0,0,0,3,3,3,-4.0657918679826635,-3.5683575798123797,5.192235140424498,-6.922546589100953,0,100.0,100.0,100.0,B_PROFIT_FIRST_PREFERRED
2026-03-23,🟡 우리기술(032820),🟡 대우건설(047040),🟡 SK증권(001510),3,3,0,3,0,0,0,0,3,3,3,-2.4744537303817205,-2.092014355502044,10.31408280139595,-6.518188287751603,0,100.0,100.0,100.0,B_PROFIT_FIRST_PREFERRED
2026-03-20,🟠 우리기술(032820),🟡 대우건설(047040),🔴 삼표시멘트(038500),3,2,0,1,1,1,0,1,3,1,2,-7.222200015967712,-8.773991649021658,2.4648372562751986,-8.860754908629831,0,66.66666666666666,33.33333333333333,66.66666666666666,C_REACHED_BUT_VOLATILE
2026-03-19,🟡 우리기술(032820),🟢 대우건설(047040),🟠 흥아해운(003280),3,2,1,1,1,0,0,0,3,2,3,4.782311937508968,5.015870654335238,8.713056032330702,-2.6369828197429315,0,66.66666666666666,66.66666666666666,100.0,B_PROFIT_FIRST_PREFERRED
2026-03-18,🟢 흥아해운(003280),🔴 삼표시멘트(038500),🔴 테크윙(089030),3,1,1,0,0,2,0,2,3,1,1,-0.8665935261650937,-1.2395042250703574,1.7108312360188986,-2.7640604331002314,0,33.33333333333333,33.33333333333333,33.33333333333333,D_ONE_REACH_CAUTION
2026-03-17,🟢 우리기술(032820),🟢 삼표시멘트(038500),🟢 대우건설(047040),3,3,3,0,0,0,0,0,3,3,3,14.057758953133133,14.900474152316391,17.585562339138868,0.07722209699824918,0,100.0,100.0,100.0,A_CLEAN_PREFERRED
2026-03-16,🟢 우리기술(032820),🟢 삼표시멘트(038500),🟢 대우건설(047040),3,3,3,0,0,0,0,0,3,3,3,2.1484597631362012,1.6543924291215688,6.826399372928674,-0.4557107081354002,0,100.0,100.0,100.0,A_CLEAN_PREFERRED
2026-03-13,🟡 우리기술(032820),🟠 삼표시멘트(038500),🟡 테크윙(089030),3,2,0,2,1,0,0,0,3,2,3,-3.470410441237778,-2.6394660438622854,4.748130690299764,-5.867536769814912,0,66.66666666666666,66.66666666666666,100.0,B_PROFIT_FIRST_PREFERRED
2026-03-12,🟠 우리기술(032820),🟠 테크윙(089030),🔴 한화솔루션(009830),3,2,0,0,2,1,0,1,3,0,2,1.9572277742254631,1.7155449340432638,4.959998906641579,-5.189344115529474,0,66.66666666666666,0.0,66.66666666666666,C_REACHED_BUT_VOLATILE
2026-03-11,🟡 우리기술(032820),🟡 테크윙(089030),🟢 한화솔루션(009830),3,3,1,2,0,0,0,0,3,3,3,0.1170664034981006,0.2857228716714196,5.45199116590025,-3.3537746570481364,0,100.0,100.0,100.0,B_PROFIT_FIRST_PREFERRED
2026-03-10,🟡 테크윙(089030),🟢 한화솔루션(009830),🟢 우리기술(032820),3,3,2,1,0,0,0,0,3,3,3,1.7488156298531212,3.513577365772432,10.530986391328694,-1.5203019660401644,0,100.0,100.0,100.0,A_CLEAN_PREFERRED
2026-03-09,🟠 흥구석유(024060),🟡 테크윙(089030),🟢 한화솔루션(009830),3,3,1,1,1,0,0,0,3,2,3,-4.977668174070205,-4.536912348482255,4.999414046056401,-11.07535187909295,0,100.0,66.66666666666666,100.0,B_PROFIT_FIRST_PREFERRED
2026-03-06,🟢 흥구석유(024060),🟠 한화솔루션(009830),🟠 삼표시멘트(038500),3,2,1,0,2,0,0,0,3,1,3,-3.118588728575711,-4.005191652798693,6.395581428536505,-5.451658063502514,0,66.66666666666666,33.33333333333333,100.0,C_REACHED_BUT_VOLATILE
2026-03-05,🟠 두산에너빌리티(034020),🟠 미래에셋증권(006800),🟢 한화솔루션(009830),3,3,1,0,2,0,0,0,3,1,3,8.862728789955666,8.524867288449714,11.251401091915248,-1.2935348814337075,0,100.0,33.33333333333333,100.0,C_REACHED_BUT_VOLATILE
2026-03-04,🟢 두산에너빌리티(034020),🟢 미래에셋증권(006800),🟢 한화솔루션(009830),3,3,3,0,0,0,0,0,3,3,3,12.316351442039709,11.491036946849755,15.747513758745457,9.197352194291733,0,100.0,100.0,100.0,A_CLEAN_PREFERRED
2026-03-03,🔴 두산에너빌리티(034020),🔴 미래에셋증권(006800),🔴 한화솔루션(009830),3,0,0,0,0,3,0,3,3,0,0,-16.265198158369753,-17.340019370939014,-3.623184053748263,-18.575805540345513,0,0.0,0.0,0.0,E_NO_1P3_REACH_AVOID
2026-02-27,🔴 두산에너빌리티(034020),🔴 미래에셋증권(006800),🔴 제주반도체(080220),3,0,0,0,0,3,0,3,3,0,0,-9.443288845853903,-10.60064661824388,-1.9181377370904196,-9.861675109518053,0,0.0,0.0,0.0,E_NO_1P3_REACH_AVOID
2026-02-26,🟢 두산에너빌리티(034020),🟢 미래에셋증권(006800),🟢 한화솔루션(009830),3,3,3,0,0,0,0,0,3,3,3,3.4626303222239216,1.7853110537462673,6.704851446666986,-0.11251593873599457,0,100.0,100.0,100.0,A_CLEAN_PREFERRED
2026-02-25,🟢 두산에너빌리티(034020),🟠 미래에셋증권(006800),🔴 한화솔루션(009830),3,2,1,0,1,1,0,1,3,1,2,-0.1529178243447893,0.31637766830254027,0.8927301725509226,-2.2037154534509162,0,66.66666666666666,33.33333333333333,66.66666666666666,C_REACHED_BUT_VOLATILE
2026-02-24,🟢 두산에너빌리티(034020),🟢 미래에셋증권(006800),🟠 한화솔루션(009830),3,3,2,0,1,0,0,0,3,2,3,3.4667515015416392,3.5987352726892503,6.320605496796472,-0.3874371907147715,0,100.0,66.66666666666666,100.0,A_CLEAN_PREFERRED
2026-02-23,🔴 두산에너빌리티(034020),🟠 미래에셋증권(006800),🟡 한화솔루션(009830),3,1,0,1,1,1,0,1,3,1,2,-0.37591665958684645,-0.7187041539516104,1.79760488269242,-4.229920896675373,0,33.33333333333333,33.33333333333333,66.66666666666666,D_ONE_REACH_CAUTION
2026-02-20,🔴 두산에너빌리티(034020),🔴 미래에셋증권(006800),🟡 한화솔루션(009830),3,1,0,1,0,2,0,2,3,1,1,-3.4144525875483773,-3.130996938416575,1.8923359846474714,-4.374395250299005,0,33.33333333333333,33.33333333333333,33.33333333333333,D_ONE_REACH_CAUTION
2026-02-19,🟢 두산에너빌리티(034020),🟢 우리기술(032820),🟡 미래에셋증권(006800),3,3,2,1,0,0,0,0,3,3,3,6.924681740660817,6.511678852104382,12.69512737123155,-0.8534950388767393,0,100.0,100.0,100.0,A_CLEAN_PREFERRED
2026-02-13,🟢 우리기술(032820),🟢 두산에너빌리티(034020),🟡 삼표시멘트(038500),3,3,2,1,0,0,0,0,3,3,3,1.6994851992991296,1.5962860248925237,5.329552456680009,0.39595407223598594,0,100.0,100.0,100.0,A_CLEAN_PREFERRED
2026-02-12,🟢 두산에너빌리티(034020),🟠 삼표시멘트(038500),🟢 제주반도체(080220),3,3,2,0,1,0,0,0,3,2,3,2.2511135439293803,2.9390056532156685,8.850521262371004,-1.7678732565494644,0,100.0,66.66666666666666,100.0,A_CLEAN_PREFERRED
2026-02-11,🔴 한화솔루션(009830),🔴 두산에너빌리티(034020),🟠 삼표시멘트(038500),3,1,0,0,1,2,0,2,3,0,1,-3.9303441077057486,-3.4625008590513615,0.15600673513961327,-5.977773392789153,0,33.33333333333333,0.0,33.33333333333333,D_ONE_REACH_CAUTION
